airline_sentiment;is_reply;reply_count;retweet_count;text;tweet_coord;tweet_created;tweet_location;user_timezone
negative;FALSO;0;0;Ya veremos en el telediario a las pobres familias que se han quedado sin vacaciones en Disneyland por los malvados… https://t.co/u72aJLuBcs;;Sat Dec 16 11:46:37 +0000 2017;;London
positive;FALSO;0;0;Iberia inaugura un nuevo espacio Premium para sentirte como una reina o un rey https://t.co/wCNrMYBbd6 https://t.co/YBMoZYGzKL;;Tue Nov 28 16:28:10 +0000 2017;;
negative;FALSO;0;0;Horas intentando conseguir una carta de @Iberia que certifique que el vuelo de ayer de Madrid-Santiago de Chile sal… https://t.co/8QvDjFUJiE;;Wed Nov 22 17:41:06 +0000 2017;;
neutral;VERDADERO;0;0;@roamamen @vueling @Iberia No tenéis detalles Iberia? ??????;;Mon Dec 18 15:09:26 +0000 2017;;Athens
positive;FALSO;0;0;Con @Iberia, mi destino a un solo click. ¡Deseadme suerte! #HolaColombia. Hola 79 destinos europeos al mejor precio https://t.co/aiIUW0w4ds;;Fri Dec 01 22:28:09 +0000 2017;;Bogota
neutral;FALSO;0;0;LABORAL El personal de tierra de Ryanair en España amenaza con ir a la huelga el 30 de diciembre… https://t.co/wRjkyF2Nwt;;Thu Dec 14 07:53:16 +0000 2017;;Pacific Time (US & Canada)
neutral;FALSO;0;0;En 2018 habrá 18 vuelos adicionales https://t.co/PyYt1cEEWm https://t.co/lAdyDSbLr0;;Tue Dec 05 13:22:08 +0000 2017;;Atlantic Time (Canada)
neutral;VERDADERO;0;0;@aeropuerto_LCG @Ryanair @EASYFLY_ @Fly_Norwegian @AirEuropa ampliar frecuencias... y deben volar a/ desd ????;;Tue Nov 14 12:56:09 +0000 2017;;Bogota
neutral;FALSO;0;0;Página Oficial de Ryanair | Vuelos baratos https://t.co/KugXorORUB;;Wed Jan 03 01:33:19 +0000 2018;;Mountain Time (US & Canada)
negative;FALSO;0;0;Ryanair advierte a los empleados de procedimientos disciplinarios si no venden más productos, según: https://t.co/UzoJV5nGMY via;;Fri Nov 24 03:57:52 +0000 2017;;Hanoi
neutral;FALSO;0;0;#Tecnología: Iberia lanza nueva oferta de asientos en sus rutas a Lima https://t.co/yoa27mnjzj;;Fri Oct 27 23:03:16 +0000 2017;;Pacific Time (US & Canada)
neutral;FALSO;0;0;Iberia Express lanza una promoción de 5.000 billetes a 5 euros https://t.co/07g3DDcQpF;;Wed Nov 29 13:56:32 +0000 2017;;Madrid
neutral;VERDADERO;0;0;@AndrsCollado @Iberia Nueva política de equipajes de @Iberia. Un número fijo de equipajes de mano van sí o sí a bod… https://t.co/nqpFAv7ett;;Tue Dec 05 22:59:28 +0000 2017;;
negative;VERDADERO;0;0;@cbellolio @Iberia En septiembre viaje en Vueling, al línea aérea low cost de Iberia. Mi maleta llegó el día 20 (ti… https://t.co/Yrxe9DEEjE;;Sat Dec 02 16:27:15 +0000 2017;;Santiago
negative;FALSO;0;0;De fiesta en fiesta:Los tripulantes de cabina de Ryanair denuncian por fraude a la low cost  vía @hosteltur https://t.co/yJYqBVvSLY;;Tue Nov 14 15:41:01 +0000 2017;;Paris
negative;VERDADERO;0;0;@RufoSanchez @iberiasadp hola Rufino. Es concesión lo que hay en Iberia ?  Yo sabía que es una s.a. dueña del equipo. Por que club no es.;;Fri Dec 22 17:38:36 +0000 2017;;Santiago
negative;VERDADERO;0;0;@Iberia Los de AA no tienen acceso al plan de asientos del vuelo. La asignación de asientos fue hecha en el sitio d… https://t.co/pVGZktVWlC;;Mon Dec 18 22:03:04 +0000 2017;;Indiana (East)
negative;FALSO;0;0;Ryanair sufre en Alemania la primera huelga de pilotos de su historia https://t.co/0T4lhq6Hwt https://t.co/JFe70n96Py;;Sat Dec 23 00:06:16 +0000 2017;;Buenos Aires
negative;FALSO;0;0;Yo cuando veo que los vuelos de Iberia nunca van a su hora. https://t.co/JTuOwRgsEZ;;Mon Dec 18 14:51:23 +0000 2017;;Athens
positive;FALSO;0;0;Iberia Express renueva su carta menú e incorpora nuevos contenidos a su oferta https://t.co/a9sxOcKSmO https://t.co/tESDvKlCJB;;Wed Nov 15 16:21:34 +0000 2017;;
negative;VERDADERO;0;0;@Iberia a mi me paso lo mismo se pasan la bola unos a otros su sistema pésimo yo sigo reclamando y solo me dan vuel… https://t.co/FWbc4jQaws;;Wed Jan 03 09:03:38 +0000 2018;;
negative;VERDADERO;0;0;@ricardorossello @Iberia Podría también informar sobre la cancelación de la ruta de Air Europa en Septiembre que er… https://t.co/Y2H0WIb3Km;;Wed Dec 06 15:07:01 +0000 2017;;
negative;VERDADERO;0;0;@Ryanair Y menos mal que acabó así, porque sino, mE CAGO EN LA MADRE QUE PARIÓ A RYANAIR.;;Wed Dec 13 20:12:08 +0000 2017;;Amsterdam
negative;VERDADERO;0;0;@Iberia no se preocupen y pueden informar del pésimo trato que hemos recibido desde Lleida;;Sun Dec 24 21:14:04 +0000 2017;;
negative;VERDADERO;0;0;@Iberia lleva toda la mañana con este error al tratar de gestionar reservas/asientos... https://t.co/1r4BREbgXp;;Thu Jan 04 09:59:22 +0000 2018;;Madrid
positive;FALSO;0;0;Vuelo a Frankfurt para conferencias de Deutsche Borse. Aprovechando para hacer un “Peter Lynch” con ryanair (accion… https://t.co/7d2BtrvXCg;;Sun Nov 26 23:22:50 +0000 2017;;
negative;FALSO;0;0;He visto una lista de comportamientos indebidos para con los auxiliares de vuelo y no falta el cretino de turno dic… https://t.co/JcF19bgGq6;;Mon Dec 18 14:25:39 +0000 2017;;Madrid
neutral;FALSO;0;0;En 2018, Iberia tendrá más vuelos y clase Turista Premium https://t.co/eHU5I5kvQn https://t.co/WGmfzYdtSA;;Fri Nov 24 15:00:47 +0000 2017;;
negative;VERDADERO;0;0;@Ryanair Alicanteeeeee!;;Thu Nov 30 13:56:10 +0000 2017;;Amsterdam
negative;VERDADERO;0;0;@AmericanAir y los de @traveloneworld @Iberia no quieren saber nada ni tomar nota de la reclamación x una maleta que habéis destrozado (2/2);;Sun Nov 05 15:45:49 +0000 2017;;Eastern Time (US & Canada)
positive;VERDADERO;0;0;@Josetvller @Iberia que lindo avión!!! buen vuelo!!;;Sat Dec 16 14:12:47 +0000 2017;;
negative;FALSO;0;0;"venezuelaaldia: Pilotos de Ryanair en Irlanda, Italia y Alemania convocan huelgas
https://t.co/6dFyJLOYsy";;Tue Dec 12 21:27:32 +0000 2017;;Pacific Time (US & Canada)
negative;FALSO;0;0;Estoy por enviarles todos los correos sin pies ni cabeza que me manda Atención al Cliente de Ryanair. https://t.co/0eGDYsIawL;;Tue Nov 14 11:50:59 +0000 2017;;Bern
negative;FALSO;0;0;Se quejan horrible de Aeroméxico, Air France y Volaris pero a mí me ha ido bien con ellos... me quejo de Iberia y d… https://t.co/euQb3yknSu;;Sat Dec 02 05:50:57 +0000 2017;;Pacific Time (US & Canada)
positive;FALSO;0;0;"Aunque ud. no lo crea ????
Así se viaja en la primera de @Iberia ! ??????
#HolaIberia #HolaAUnaNuevaIberia https://t.co/SVpTzDOAgf";;Thu Nov 23 00:18:42 +0000 2017;Ciudad Autónoma de Buenos Aires, Argentina;Buenos Aires
negative;VERDADERO;0;0;"@Iberia Hola. Estoy esperando a abordar; al parecer el vuelo está retrasado. Pero nadie nos informa nada. IB3445";;Thu Nov 30 17:21:42 +0000 2017;;
positive;VERDADERO;0;0;@RayPochi @fius_elfuelte Si quitas el monopolio y entra competencia, empezarán a entrar nuevas empresas y las tarif… https://t.co/D04SIfjm9k;;Wed Nov 29 11:57:21 +0000 2017;;Athens
positive;FALSO;0;0;Menos mal que yo volaré con Ryanair https://t.co/OlKprSWs1x;;Sun Dec 31 12:54:20 +0000 2017;;Madrid
negative;VERDADERO;0;0;@Marinitagateca @EvaMPont1 @vueling @Ryanair @easyJet Desconozco exactamente lo que pasó,  pero si me resulta muy e… https://t.co/EYcecExy5O;;Wed Nov 29 20:49:18 +0000 2017;Cornellà de Llobregat, España;
negative;VERDADERO;0;0;@emergentziak Egun on, sentimos que las personas consumidoras se tengan que enfrentar a este tipo de situaciones. T… https://t.co/n4mafudAwu;;Fri Nov 24 08:17:53 +0000 2017;;Madrid
neutral;FALSO;0;0;Iberia Plus cumple 25 años. Queremos celebrarlo contigo de una manera muy especial. Elige tu número favorito y... ¡… https://t.co/ckECkW0MH8;;Tue Dec 12 16:30:02 +0000 2017;;
negative;FALSO;0;0;Con @Iberia, mi destino a un solo click. ¡Deseadme suerte! #HolaColombia. Hola 79 destinos europeos al mejor precio… https://t.co/5LLwaO6oU8;;Thu Nov 23 17:47:34 +0000 2017;;Bogota
positive;FALSO;0;0;El personal de tierra de Ryanair en España convoca huelga el próximo día 30 de diciembre - elEconomista.es https://t.co/hHEEugrrK9;;Fri Dec 15 06:28:58 +0000 2017;;Madrid
negative;FALSO;0;0;Vuelo Iberia IB6409 desviado a Querétaro por niebla en el @AICM_mx, qué lejos son sus aeropuertos alternos;;Fri Nov 17 11:44:35 +0000 2017;;
neutral;FALSO;0;0;Así fue el accidente del vuelo 5022 de Spanair, el más letal en España en 2 décadas [VIDEO] https://t.co/X3TBcU9s58;;Mon Dec 04 09:29:08 +0000 2017;;Pacific Time (US & Canada)
negative;VERDADERO;0;0;@Iberia Central de Barajas no responde a ninguna comunicacion de Buenos Aires Ezeiza. Redes sociales de @Iberia no sabe nada: Ineficiencia;;Tue Oct 31 08:46:49 +0000 2017;;
negative;FALSO;0;0;Definitivamente las azafatas de @united son más antiguas que las de @Iberia o  @AmericanAir ????;;Sun Nov 05 06:28:16 +0000 2017;Carmen de la Legua Reynoso, Peru;Central Time (US & Canada)
neutral;FALSO;0;0;Me siguen llegando ofertones en Vueling y Ryanair a mi correo ??;;Tue Nov 14 14:16:12 +0000 2017;;Lima
negative;FALSO;0;0;#ESNOTICIA Los empleados de Iberia en El Prat convocan una huelga entre el 21 y el 24 de diciembre @AgenttravelES https://t.co/6s2D8Q4bA4;;Tue Dec 12 12:19:57 +0000 2017;;
neutral;FALSO;0;0;"Barómetro #Business: En 2 de cada 5 reservas se utiliza la tarjeta frequent flyers de la compañía aérea; Iberia es… https://t.co/h3VC5XlpJh";;Tue Dec 19 11:07:39 +0000 2017;;
neutral;FALSO;0;0;Por fin voy para allá! El 15 de Diciembre cojo vuestro vuelo MAD-JNB!! Eso sí, al módico precio de 1.360€ i/v ?? Me… https://t.co/Uwc9MCxh9m;;Wed Nov 22 13:47:17 +0000 2017;;Madrid
neutral;FALSO;0;0;Con @Iberia, mi destino a un solo click. ¡Deseadme suerte! #HolaColombia. Hola 79 destinos europeos al mejor precio… https://t.co/y9noLgWE5k;;Fri Nov 24 15:40:49 +0000 2017;;
negative;FALSO;0;0;Iberia que os den por saco de verdad. Me estáis dando la noche.;;Mon Oct 30 22:24:19 +0000 2017;;Athens
positive;FALSO;0;0;Con @Iberia, mi destino a un solo click. ¡Deseadme suerte! #HolaColombia. Hola 79 destinos europeos al mejor precio https://t.co/NtqKjJ7hPH;;Sun Nov 26 16:01:30 +0000 2017;;Bogota
neutral;VERDADERO;0;0;@navepauy @aerodecarrasco @VolemosUy @Iberia @AmericanAir @hacerfotos @FotografiaPais @PintoFotografia… https://t.co/qdLfwHAxvA;;Wed Nov 29 19:58:34 +0000 2017;;
positive;FALSO;0;0;Quisiera  que felicitarán a la tripulante de vuelo Carla D. por su amabilidad con mi familia en el vuelo IB3937 TFN… https://t.co/rYBLa2FJAs;;Tue Dec 26 16:34:18 +0000 2017;;
negative;VERDADERO;0;0;@Iberia solo que estoy cansado de que tras existir un fallo de la web me retengan mi dinero, podría explicarme porq… https://t.co/nkxYdTazGI;;Tue Nov 21 14:54:59 +0000 2017;;
negative;FALSO;0;0;En los últimos 5 meses he hecho 8 vuelos con Ryanair. Y sigo vivo MOTHERFUCKER.;;Thu Dec 14 10:33:37 +0000 2017;;
neutral;VERDADERO;0;0;@Iberia @Iberia_en Hola! La empresa-estafa Travel Unravel https://t.co/zw21B3tIA9 pretende a vender vuelos de… https://t.co/hbrknEbukL;;Wed Nov 29 10:21:28 +0000 2017;;Madrid
negative;FALSO;0;0;Cuando pagas ventana en #Ryanair y la mierda del cristal te tapa las vistas #putabida https://t.co/0ZBDWBrMXt;;Wed Dec 13 16:23:51 +0000 2017;;Madrid
negative;VERDADERO;0;0;@patote83 @Iberia En el puente a Bcn antes era así, lo que te proponen para el cambio es más caro que el propio billete de vuelta.;;Mon Nov 27 13:28:35 +0000 2017;;Amsterdam
positive;FALSO;0;0;#Cuba Iberia expandirá en verano su frecuencia de vuelos a Puerto Rico - Prensa Latina https://t.co/uWCKib9ffa;;Wed Dec 06 09:23:14 +0000 2017;;Madrid
positive;FALSO;0;0;Nuevas posibilidades de conexión vía Milán/Bérgamo desde el Aeropuerto de Zaragoza.  https://t.co/jG4tzb2q3U;;Tue Nov 28 18:45:01 +0000 2017;;
negative;VERDADERO;0;0;@bonforterocio @Iberia @aa2000oficial es una vergüenza lo de esta empresa @inberia que opere de está manera son una… https://t.co/cQ1iGCqcDb;;Sat Dec 02 15:26:31 +0000 2017;;
negative;VERDADERO;0;0;"@Iberia 
Sabéis si han desviado el vuelo Madrid-Malabo a Camerún";;Thu Dec 28 21:18:36 +0000 2017;;
negative;FALSO;0;0;Pregunta técnica @Iberia, se puede ver RTVE.es en sus vuelos? Un saludo! Gracias ??;;Tue Dec 05 15:20:46 +0000 2017;;
neutral;FALSO;0;0;#HolaArgentina ?? ¡Haz RT y síguenos y entrarás en el sorteo de un viaje de largo radio para 2! ?? @Iberia https://t.co/piE9PPfqaY;;Sun Nov 05 18:25:00 +0000 2017;;Belgrade
negative;VERDADERO;0;0;@Iberia Hola, no, no me habéis informado de mi caso, me habéis estafado. Hago pre reserva, me la cobrais pero no me… https://t.co/sx0ZLgyQ5F;;Wed Dec 27 22:11:40 +0000 2017;;
neutral;FALSO;0;0;Con @Iberia, mi destino a un solo click. ¡Deseadme suerte! #HolaColombia. Hola 79 destinos europeos al mejor precio https://t.co/Z48VCkuaLL;;Tue Nov 21 22:16:14 +0000 2017;;Zagreb
negative;FALSO;0;0;#blindworlds https://t.co/qBYnGK11Xl la compañia aerea Iberia discrimina a las personas con #discapacidad visual;;Fri Nov 24 06:31:45 +0000 2017;;Madrid
negative;FALSO;0;0;"Cosas curiosas del viaje:
- Una azafata de Ryanair nos dice, ""¿y qué hacen dos españoles en un vuelo Atenas - Berlí… https://t.co/cJCSNPjPXW";;Mon Dec 25 11:47:40 +0000 2017;;London
negative;VERDADERO;0;0;@llacer_daniel @Ryanair_ES Por cierto, vaya clon más cutre usas RYANAIR, un poco más trabajados para cuestiones de… https://t.co/CKkF3jDuHF;;Sat Dec 16 13:59:12 +0000 2017;;Athens
positive;VERDADERO;0;0;@lmonterorguez @Iberia Conseguirías una respuesta inmediata. Muy buen servicio el de su Red social.;;Tue Dec 05 12:17:52 +0000 2017;;
positive;FALSO;0;0;video avion aerolinea espanol iberia video aeropuerto argentino cordova via buenos aires vuelo a madrid espana me gusto el video;;Tue Dec 05 19:01:22 +0000 2017;;
neutral;VERDADERO;0;0;@ricardocirielli @HotelKilo787 ¿Lo del relanzamiento -al menos comercial- de Iberia, es pura casualidad, no?;;Thu Nov 30 02:51:22 +0000 2017;;Buenos Aires
negative;VERDADERO;0;0;@AmericanAir Los auxiliares de vuelo no despidieron a los pasajeros a la salida sino se pusieron en corrillo a habl… https://t.co/Rq7Lud9CEz;;Tue Dec 19 16:35:22 +0000 2017;;London
negative;FALSO;0;0;Lamentable @Iberia, una vergüenza el trato recibido del equipo de embarque de tierra del vuelo IB 3238 hacia Roma,… https://t.co/CntF6O3txu;;Wed Dec 06 18:33:51 +0000 2017;;Madrid
neutral;VERDADERO;0;0;"@Iberia  vuelo a las 19:40 hacia Viena, incluye menú a la hora de cenar? Solo por saber si compramos algo antes; gracias!";;Tue Dec 05 16:41:20 +0000 2017;;Amsterdam
positive;VERDADERO;0;0;@Ryanairenlucha @Ryanair_ES @Ryanair @aena @instrabajoyss @CanovasCelia @carlesmulet @aviaciondigital… https://t.co/uvNE6nuLwi;;Fri Dec 01 16:13:57 +0000 2017;;
negative;VERDADERO;0;0;@Ryanair yo estaria ahora con mi family en polonia pero noooo, que ryanair ha cancelado los vuelos hasta marzo , claro que si??;;Sun Dec 24 14:37:03 +0000 2017;;Warsaw
negative;VERDADERO;0;0;@Iberia @BiriBiri_9 Vergonzoso, algún trabajador de @Iberia se llevó otra paga extra;;Thu Jan 04 06:04:17 +0000 2018;;
negative;FALSO;0;0;Ryanair advierte a los empleados de procedimientos disciplinarios si no venden más productos, según el diario 'The… https://t.co/T1UG02YJz6;;Thu Nov 23 22:22:58 +0000 2017;España;Pacific Time (US & Canada)
negative;FALSO;0;0;Recordando: De Asturias a Cancún con Iberia. https://t.co/tcKe98jThF;;Sat Dec 02 08:07:36 +0000 2017;;Madrid
negative;VERDADERO;0;0;@melbagiraldo @Iberia que desastre... algo parecido me pasó hace un par de semanas... pero por suerte no era… https://t.co/jd83H4MFgx;;Wed Jan 03 18:04:44 +0000 2018;;
neutral;VERDADERO;0;0;@Iberia Ahhhh la invitación a la Boda  simulará un billete de avión... para recordar el momento en que se conocieron;;Tue Jan 02 15:23:23 +0000 2018;;Santiago
negative;FALSO;0;0;El sito web https://t.co/pfv7st6t9t va? o esta caido? Saludos @Iberia @iberiaexpress @Iberiajoven;;Sun Nov 05 19:29:25 +0000 2017;;
neutral;FALSO;0;0;Hola! El vuelo 2602 de hoy para cuando se reprograma? Soy de provincia y estoy teniendo un gasto extra por la cance… https://t.co/qX4CmeLoYd;;Mon Dec 18 16:57:03 +0000 2017;;
positive;FALSO;0;0;Ciudad de mis sueños, hoy digo #HolaEuropa con @iberia ???? https://t.co/yfBdYXrWy2;;Tue Dec 19 18:47:52 +0000 2017;;Central Time (US & Canada)
neutral;FALSO;0;0;"Che, por qué no juntamos firmas para que se instale Ryanair o Vueling en América y así viajamos barato? 
Ya que estamos...";;Fri Nov 03 20:41:24 +0000 2017;;Santiago
positive;FALSO;0;0;.@Alfa_Laval Iberia continua su plan de expansión con la apertura de un nuevo centro de servicio en #Madrid… https://t.co/YRNd656MPz;;Fri Nov 03 10:38:40 +0000 2017;;Madrid
negative;FALSO;0;0;Hola @Iberia estoy ya un poco cansado de recibir errores en la plataforma intentando acceder a mi usuario de Iberia… https://t.co/x1ibyjLjVB;;Tue Dec 12 12:27:56 +0000 2017;;Madrid
positive;VERDADERO;0;0;@Iberia #HolaColombia seria la mejor sorpresa que le puedo dar a mi abuela! Llevarle a sus bisnietas;;Tue Nov 07 18:34:46 +0000 2017;;
neutral;VERDADERO;0;0;@Iberia ¿me podéis solucionar un problema con una reserva?;;Mon Dec 04 15:06:27 +0000 2017;;Greenland
negative;VERDADERO;0;0;@Iberia Gracias por la info. Estoy encantado como pasajero frecuente de @Iberia y usuario madrileño de T4 de esta e… https://t.co/Y0c2q3yRq7;;Thu Nov 23 17:13:44 +0000 2017;Faro, Portugal;
positive;VERDADERO;0;0;@rafaelcerro @Iberia @MarMarolayo @CNNEE @gloris72 @beryere @Beatrizxy @CColorve @JulioMazziotti @darthcerbero… https://t.co/fQF8IzsXlK;;Sat Nov 04 20:10:34 +0000 2017;;Madrid
positive;FALSO;0;0;#Ryanair lanza vuelos a cinco euros por el #BlackFriday https://t.co/FqQByevvmy;;Tue Nov 21 14:19:53 +0000 2017;;
negative;VERDADERO;0;0;@Iberia 78 horas y sigo sin facturas...;;Mon Oct 30 09:52:16 +0000 2017;;
negative;VERDADERO;0;0;@MosesSpain No sólo Ryanair, los demás también se han vuelto igual de miserables...aún así #Raynair #NoMore;;Sun Dec 03 18:57:24 +0000 2017;;
negative;VERDADERO;0;0;@Iberia sus respuestas son tan pautadas. Cambien su comunicación a una más personalizada y cercana al cliente. Dar… https://t.co/wjGnc91I9j;;Wed Dec 13 22:59:37 +0000 2017;;
negative;VERDADERO;0;0;@lavrentofvere no creo !!! y a las malas me cojo un ryanair;;Tue Dec 05 10:24:44 +0000 2017;;Amsterdam
negative;VERDADERO;0;0;@Iberia @CondeDuqueMAD RT POR FAVOR: PASAJEROS QUE IBERIA LES DEMORA LA DEVOLUCION DEL DINERO. JODAMOSLOS. RETUITEE… https://t.co/Mjxs0xxbaQ;;Wed Dec 13 21:28:52 +0000 2017;;
positive;FALSO;0;0;Iberia elevará un 20% su oferta en la ruta que une Buenos Aires y Madrid en 201... https://t.co/cBYoud6Tsn;;Fri Nov 24 11:15:29 +0000 2017;;Madrid
neutral;FALSO;0;0;Con @Iberia, mi destino a un solo click. ¡Deseadme suerte! #HolaColombia. Hola 79 destinos europeos al mejor precio https://t.co/P5jp5nLzSM;;Tue Nov 28 01:47:22 +0000 2017;;Bogota
negative;VERDADERO;0;0;"@guillermobano tu no viste el iberia canicas?
eso si que era futbol";;Tue Nov 07 18:32:02 +0000 2017;;Greenland
negative;FALSO;0;0;A ver si @Iberia se digna a responderme por algún medio;;Sat Dec 16 16:15:35 +0000 2017;;Madrid
neutral;VERDADERO;0;0;@fechuhaki @TanaFlying Iberia apuesta? Fíjate que lo hacen bajo esquemas distintos. BCN es redundante para el esque… https://t.co/8uTmwDYJeY;;Wed Nov 29 15:01:33 +0000 2017;;Buenos Aires
negative;FALSO;0;0;"Menudos aires.

https://t.co/lKvfnVgfsL";;Wed Jan 03 21:12:51 +0000 2018;;Madrid
neutral;FALSO;0;0;Así fue el accidente del vuelo 5022 de Spanair, el más letal en España en 2 décadas #VIDEO https://t.co/RCB1XkkITg;;Tue Dec 12 13:05:35 +0000 2017;;Pacific Time (US & Canada)
negative;VERDADERO;0;0;@cesarbetancurb @Iberia RT POR FAVOR: PASAJEROS QUE IBERIA LES DEMORA LA DEVOLUCION DEL DINERO. JODAMOSLOS. RETUITE… https://t.co/k1LcdUOaEB;;Wed Dec 13 21:34:02 +0000 2017;;
neutral;VERDADERO;0;0;@AICM_mx saben que pasó con el avión de Iberia que mandaron a Queretaro?;;Fri Nov 17 13:52:23 +0000 2017;;Mountain Time (US & Canada)
positive;VERDADERO;0;0;@santorendon @Avianca Con esa plata uno va de Barcelona a Paris, de Paris a Venecia y de Venecia a Barcelona... y p… https://t.co/wRMU1fBNQK;;Thu Nov 30 20:07:51 +0000 2017;;Pacific Time (US & Canada)
positive;FALSO;0;0;Iberia Express ofrece descuentos del 25% en sus vuelos utilizando el número del Gordo de la Lotería… https://t.co/deec7WvEmD;;Fri Dec 22 21:36:06 +0000 2017;;London
positive;VERDADERO;0;0;@Faka_sc hiper puntual. Me pasó de viajar con mejor horario en Ryanair que por Iberia. Tomé cuatro vuelos y ninguno con problemas;;Thu Nov 02 13:34:49 +0000 2017;;Buenos Aires
positive;FALSO;0;0;Iberia prevé un crecimiento del 8% en su oferta para 2018 | Transportes https://t.co/DEr9u2zWkB;;Wed Dec 13 07:20:06 +0000 2017;;Madrid
negative;VERDADERO;0;0;@jotaleonetti @Aerolineas_AR @LATAMAirlines @Facuberes Todos los vuelos cancelados. Iberia también canceló. https://t.co/YBFa5iqEBv;;Mon Dec 18 16:03:18 +0000 2017;;
neutral;VERDADERO;0;0;@VITairport @Boeing @Ryanair @Ryanair_ES Lo mismo que en Bilbo.;;Wed Dec 27 02:34:21 +0000 2017;;West Central Africa
negative;VERDADERO;0;0;@Iberia Buenos días, en vuestra web y en la aplicación no está bien actualizado el retraso del vuelo 8974. Sigue ap… https://t.co/lGohC34kap;;Tue Dec 19 11:17:21 +0000 2017;;
negative;FALSO;0;0;Le tengo un miedo a Ryanair, me llegan a facturar la valija y me pego un tiro en el aeropuerto;;Sat Nov 04 09:46:18 +0000 2017;;Brasilia
negative;VERDADERO;0;0;@Iberia @iberia Estoy de acuerdo pero si es su dueño el que va a recogerlo, y se identifica como tal,no tiene senti… https://t.co/WNg2hKyW6N;;Fri Dec 01 10:41:52 +0000 2017;;
positive;VERDADERO;0;0;@Iberia Pues tengo un encanto casi obsesivo por viajar a mar abierto en medio del acéano en un buque merquero, pues… https://t.co/TSyYTlYhF6;;Wed Nov 22 00:11:43 +0000 2017;;
negative;FALSO;0;0;Sabiendo que #Budapest es aeropuerto donde roban en maletas, @Iberia debería adoptar medidas y no obligar a dejar equipaje mano en bodega!;;Sun Dec 31 09:31:46 +0000 2017;;Athens
neutral;FALSO;0;0;Ojalá TODOS los LIllistas ya hayan comprado el pasaje en Iberia... Aún están a tiempo señores y también una que otra señora. Gracias;;Tue Dec 05 20:31:57 +0000 2017;Medellín, Colombia;Bogota
negative;VERDADERO;0;0;@Iberia Hacer las cosas sin pensar en el cliente, contratar personal poco preparado y no formarlo y luego me piden… https://t.co/SxMKRKYhSF;;Mon Dec 04 11:34:46 +0000 2017;;Madrid
negative;FALSO;0;0;Maduras cuando tienes que borrar las apps de juegos Disney para tener espacio para Ryanair, Dropbox y Google Drive. #lavidaadultaesdura;;Tue Dec 19 19:18:31 +0000 2017;;Amsterdam
negative;FALSO;0;0;que arrechera le tengo a Ryanair desde que me cobraron el equipaje porque segun y que ni hice checkin DE BOLAS QUE… https://t.co/6JOOjMuPuF;;Wed Dec 13 12:48:17 +0000 2017;;Rome
negative;FALSO;0;0;Iberia igual a puta mafia no hay derecho overbooking porque les sale de la polla y obv no runeamos y nos kedamos outt;;Fri Dec 22 13:56:45 +0000 2017;;
negative;VERDADERO;0;0;@DespegarAr compre un billete de Iberia EZE-BCN ida y vuelta y resulta que el vuelo esta operado level. Me siento estafado. Una solucion ya!;;Mon Oct 30 19:22:40 +0000 2017;;
neutral;VERDADERO;0;0;@Bamf_ ¿Ryanair? Eso mismo me pasa siempre con ellos. Es como marca de la casa o algo así;;Fri Nov 03 16:59:53 +0000 2017;;Madrid
negative;VERDADERO;0;0;@Iberia Por qué no pagáis las indemnizaciones por cancelaciones? Aviación Civil Británica me da la razón, pero voso… https://t.co/QNF1HLOGlc;;Tue Nov 28 14:40:56 +0000 2017;;Madrid
neutral;VERDADERO;0;0;@Pepipinillo Luego tengo otra de testigo cuando esperábamos un vuelo en Viena la doña y yo. Protagonizada por un ho… https://t.co/TOkwpQHCt3;;Tue Dec 12 17:58:03 +0000 2017;;Madrid
negative;VERDADERO;0;0;@JhonatanRVal @Avianca @Iberia @Avianca e @Iberia no sean dañados (por o decir mas y respetar jajajaja) y respondan… https://t.co/qvdDejsKBP;;Wed Dec 06 12:03:14 +0000 2017;Bogotá, D.C., Colombia;Bogota
neutral;FALSO;0;0;Última hora: @Spanair traslada su sede social a #tabarnia;;Tue Dec 26 22:58:40 +0000 2017;;
negative;VERDADERO;0;0;@Ryanair Por que tengo yo que desembolsar más dinero( que ha sido voluntariamente claro) para acabar con las mismas… https://t.co/5GxBI4oyOb;;Mon Nov 27 18:24:05 +0000 2017;;Pacific Time (US & Canada)
negative;VERDADERO;0;0;@Iberia @DrusaBU @Iberia cuáles son los requisitos para ir en cabina? A qué se debe este tipo de DISCRIMINACIÓN?;;Mon Nov 27 11:25:50 +0000 2017;;Athens
negative;FALSO;0;0;Pasajero de Ryanair de Málaga denunciado https://t.co/gg5HWctCyV https://t.co/LzeYnRg74M;;Wed Jan 03 13:42:05 +0000 2018;;Pacific Time (US & Canada)
negative;FALSO;0;0;Una vergüenza el arbitraje Chileno. Lo de Iberia es impresentable. Gol legítimo anulado. Y la ANFP? Nadie alega por ser Iberia.;;Tue Nov 14 01:02:02 +0000 2017;;
neutral;FALSO;0;0;Sobre el Atlántico. https://t.co/Y8XRiYNR7U;;Tue Nov 14 13:21:35 +0000 2017;;Madrid
negative;VERDADERO;0;0;@PaulinaAstrozaS Cresta, hace rato que vengo leyendo quejas de Iberia.;;Fri Dec 01 18:08:18 +0000 2017;;Santiago
